stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
42.015691,,-71.484439,050170,,,,DIAMOND HILL AT CROWN COURT,0,
41.805236,,-71.425171,072270,,,,ELMWOOD NS PRINCETON,0,
41.951463,,-71.649122,058345,,,,VICTORY HWAY OPP 908 VICTORY HIWAY,0,
41.8703,,-71.531431,022030,,,,PUTNAM PIKE FS SANDERSON,0,
41.949892,,-71.648367,058340,,,,VICTORY HWAY AT 849 VICTORY HIWAY,0,
41.810158,,-71.423752,013795,,,,ELMWOOD FS W. FRIENDSHIP,0,
41.605575,,-71.25901,003285,,,,W MAIN OPP 372 W MAIN,0,
41.73634,,-71.466604,007900,,,,EAST AT BICKNELL,0,
41.817288,,-71.422866,014835,,,,WESTMINSTER NS CRANSTON ST,0,
41.610542,,-71.246461,003280,,,,E MAIN NS VILLAGE WAY,0,
41.829994,,-71.387362,059165,,,,S ANGELL NS WAYLAND,0,
41.736436,,-71.298384,007905,,,,COUNTY OPP POLICE COVE PARK N RIDE,0,
41.513881,,-71.301579,001990,,,,W MAIN FS BEACON,0,
41.501178,,-71.305113,001625,,,,BROADWAY NS BROOKS,0,
41.732852,,-71.436346,007560_merged_950040,,,,POST NS AIRPORT,0,
41.517093,,-71.299326,002080,,,,E MAIN OPP NEWPORT MART,0,
41.731342,,-71.406451,007585,,,,WARWICK FS MAGNOLIA,0,
41.714704,,-71.267979,006505,,,,METACOM NS RIDGEWAY,0,
41.517257,,-71.299285,002085,,,,E MAIN AT NEWPORT MARKET,0,
41.730993,,-71.397531,007580,,,,WEST SHORE FS GLENWOOD,0,
41.51296,,-71.31328,001860_merged_950035,,,,GIRARD NS SUNSET,0,
41.809701,,-71.371738,070855,,,,S BROADWAY NS BELMONT,0,
41.733627,,-71.404553,007745,,,,WEST SHORE AT 50 WEST SHORE,0,
41.540815,,-71.264004,002530,,,,E MAIN OPP RANDALL,0,
41.715818,,-71.280784,006690,,,,MAIN NS SEYMOUR,0,
41.717156,,-71.40082,006695,,,,WARWICK FS LINDY,0,
41.540978,,-71.291483,002535,,,,W MAIN OPP SQUANTUM,0,
41.700034,,-71.445133,005260,,,,WEST SHORE NS TOURTELOTT,0,
41.719703,,-71.281021,006905,,,,MAIN NS DYER,0,
41.870076,,-71.528222,021930,,,,PUTNAM PIKE OPP TACO BELL,0,
41.803891,,-71.373629,070850,,,,S BROADWAY FS MARTIN,0,
41.823602,,-71.366641,016165,,,,N BROADWAY OPP MOWRY,0,
41.720787,,-71.527946,006985,,,,MAIN AT 800 MAIN,0,
41.805096,,-71.425326,013220,,,,ELMWOOD FS PRINCETON,0,
41.720752,,-71.269229,006980,,,,METACOM OPP PATTERSON,0,
41.804984,,-71.373294,013225,,,,S BROADWAY FS RIDGE,0,
41.727463,,-71.405829,007345,,,,WARWICK OPP LYNDALE,0,
41.82823,,-71.390443,017055_merged_950022,,,,WATERMAN NS 205 WATERMAN,0,
41.726996,,-71.387868,007340,,,,WEST SHORE NS CAMBRIDGE,0,
41.721262,,-71.490985,007055,,,,PROVIDENCE NS RIVER,0,
41.850727,,-71.462697,019985,,,,SMITH NS LOOKOUT,0,
41.84645,,-71.432667,019620,,,,HUXLEY NS ADMIRAL,0,
41.711405,,-71.502384,006160,,,,PROVIDENCE FS NEW LONDON,0,
41.846793,,-71.453197,019625,,,,SMITH NS LONGWOOD,0,
41.711727,,-71.427162,006165,,,,STRAWBERRY FIELD OPP INMAN,0,
41.7196,,-71.482554,006900,,,,RHODE ISLAND MALL,0,
41.714564,,-71.515226,006435,,,,PROVIDENCE NS HAY,0,
41.91362,,-71.399755,024540,,,,ANN & HOPE WAY FS MAIN,0,
41.713774,,-71.43112,006340,,,,STRAWBERRY FIELD NS CARNEY,0,
41.71389,,-71.519124,006430,,,,E MAIN OPP CROSS,0,
41.713608,,-71.280653,006345,,,,MAIN NS FATIMA,0,
41.824459,,-71.414784,016300,,,,FOUNTAIN NS UNION,0,
41.857443,,-71.454393,020740,,,,SMITHFIELD NS SALEM,0,
41.856103,,-71.458739,020640,,,,HIGH SERVICE AT FATIMA HOSPITAL,0,
41.711842,,-71.500341,006185,,,,PROVIDENCE OPP TOLLGATE,0,
41.529581,,-71.294749,002405,,,,W MAIN AT 999 W MAIN (PLAZA),0,
41.518855,,-71.306072,002155,,,,CODDINGTON NS SHERMAN,0,
41.37981,,-71.509863,029120,,,,GREAT ISLAND RD AT FERRY TERMINAL,0,
41.710666,,-71.280523,006180,,,,HOPE OPP ELMWOOD,0,
41.518765,,-71.304618,002150,,,,CODDINGTON NS JONES,0,
41.506695,,-71.319325,001755,,,,ADM KALBFUS AT AT ADMIRAL'S GATE,0,
41.868593,,-71.424397,021735,,,,MINERAL SPRING OPP CLEVELAND,0,
41.489473,,-71.315268,057915,,,,THAMES FS WASHINGTON SQ,0,
41.804919,,-71.419455,013135,,,,PUBLIC STREET,0,
41.803994,,-71.361387,013130,,,,PAWTUCKET OPP WALMER,0,
41.830777,,-71.528791,017360,,,,HARTFORD AT TRINITY CHURCH,0,
41.986757,,-71.52209,030470,,,,PROVIDENCE FS FABIEN,0,
41.76063,,-71.456653,050815,,,,MIDWAY BEHIND CIRCUIT CITY,0,
41.526621,,-71.551301,050765,,,,RT 2 OPP OAK HARBOUR SHOPPING PLAZA,0,
41.988884,,-71.521727,030475,,,,PROVIDENCE NS PIEDMONT,0,
41.511206,,-71.556856,050760,,,,RT 2 NS WOLF ROCK RD,0,
41.66175,,-71.449917,003930,,,,MAIN FS CHURCH,0,
41.850187,,-71.420061,019935,,,,CHARLES FS BRANCH,0,
41.857211,,-71.483634,020730,,,,SMITH NS STEERE,0,
41.843352,,-71.381404,019245,,,,BUTLER HOSPITAL,0,
41.85142,,-71.387072,019930,,,,BLACKSTONE AT POLE 107,0,
41.843755,,-71.433125,019240,,,,HUXLEY AT PC ENTRANCE,0,
41.866668,,-71.376619,029615,,,,SCHOOL AT RIVERVIEW TERRACE,0,
41.824725,,-71.44114,016415,,,,ATWELLS NS CUTLER,0,
41.827694,,-71.415248,016940,,,,FRANCIS FS FINANCE WAY,0,
41.825023,,-71.399061,016410,,,,BROOK OPP BENEVOLENT,0,
41.857657,,-71.390698,020390,,,,EAST AVE NS LAFAYETTE,0,
41.441236,,-71.490843,000375,,,,MAIN NS CHAPPELL,0,
41.829091,,-71.3523,017145,,,,PAWTUCKET OPP CENTRE,0,
41.469874,,-71.513576,000805,,,,KINGSTOWN NS ROLENS,0,
41.440945,,-71.493886,000370,,,,MAIN OPP CLEVELAND,0,
41.85471,,-71.47353,020395,,,,SMITH NS GAINER,0,
41.855137,,-71.438082,020465,,,,BRANCH NS 971 BRANCH,0,
41.826622,,-71.460367,016785,,,,MANTON AT 588 MANTON,0,
41.712441,,-71.267532,006235,,,,METACOM FS JAMESON,0,
41.496757,,-71.367143,001575,,,,E SHORE RD FS KNOWLES,0,
41.833226,,-71.553395,017960,,,,HARTFORD FS PINE GROVE,0,
41.454184,,-71.505059,000570,,,,KINGSTOWN OPP 1428 KINGSTOWN RD,0,
41.899378,,-71.390029,024160,,,,BROAD AT PEACE BRIDGE,0,
41.560639,,-71.286754,002710,,,,W MAIL OPP MAIL COACH,0,
41.879482,,-71.354164,030270,,,,NEWPORT NS CRESCENT,0,
41.827628,,-71.382992,017095,,,,WATERMAN NS HENDERSON BRIDGE RAMP,0,
41.561009,,-71.25419,002715,,,,E MAIN NS GLEN,0,
41.596877,,-71.251507,003150,,,,E MAIN AT 2451 E MAIN,0,
41.832772,,-71.348261,017870,,,,PAWTUCKET NS BARBARA,0,
41.887861,,-71.440832,023995,,,,RT 246 OPP TWIN RIVER ENTRANCE,0,
42.0059,,-71.511541,026195,,,,WORRALL NS SOCIAL,0,
41.831882,,-71.41562,017560,,,,SMITH NS PARK,0,
41.475495,,-71.304955,000970,,,,NARRAGANSETT AT CHEPSTOW HOUSE,0,
41.616754,,-71.457783,003400,,,,POST AT 6669 POST,0,
41.832609,,-71.360764,017565,,,,N BROADWAY OPP CENTRE,0,
41.478025,,-71.435953,000975,,,,BOSTON NECK NS EMERY,0,
41.85141,,-71.413034,020085,,,,SILVER SPRING NS FELIX MURANDO,0,
41.704108,,-71.373944,055195,,,,LONGMEADOW OPP DRAPER,0,
41.779214,,-71.43527,010780,,,,PONTIAC FS ROLFE,0,
41.853538,,-71.427839,020260,,,,BRANCH NS WOODWARD,0,
41.777732,,-71.363255,010786,,,,BULLOCKS PT AT STONEGATE CONDOMINIUMS,0,
41.721611,,-71.379054,007040,,,,WEST SHORE NS FULLER,0,
41.811885,,-71.431541,014060,,,,CHAPIN NS PARADE,0,
41.770958,,-71.423505,010030,,,,ELMWOOD OPP JOB LOT,0,
41.761606,,-71.458729,009400,,,,HILLSIDE FS CHIPOTLE GRILL,0,
41.491534,,-71.312414,001370,,,,MARLBOROUGH FS BROADWAY,0,
41.818357,,-71.435321,014995,,,,BROADWAY NS TOBEY,0,
41.491852,,-71.311566,001375,,,,NEWPORT CITY HALL,0,
41.734638,,-71.435689,007820,,,,POST OPP HOYLE,0,
41.482871,,-71.540778,001175,,,,KINGSTOWN FS W INDEPENDENCE,0,
41.703535,,-71.374661,055225,,,,LONGMEADOW AT 281 LONGMEADOW,0,
41.879656,,-71.386129,055990,,,,EXCHANGE FS BROAD,0,
41.781071,,-71.471744,071105,,,,PHENIX NS ATWOOD,0,
41.967571,,-71.50328,030455,,,,RT 146 NS 146N ON RAMP,0,
41.833496,,-71.465879,017890,,,,MANTON OPP 871 MANTON,0,
41.446272,,-71.451315,000480,,,,BOSTON NECK NS CASTLE,0,
41.92289,,-71.411534,056240,,,,MENDON AT BERKELEY COMMONS,0,
41.875741,,-71.342971,056530,,,,ARMISTICE NS PARKSIDE AVE,0,
41.793509,,-71.423633,011925,,,,ELMWOOD FS WARRINGTON,0,
41.446838,,-71.502613,000485,,,,HIGH FS OAKDELL,0,
41.772462,,-71.325527,010320,,,,WAMPONOAG FS PRESIDENT,0,
41.82775,,-71.363438,017070_merged_950028,,,,N BROADWAY FS DEWEY,0,
41.833235,,-71.469905,017875,,,,MANTON AT 989 MANTON,0,
41.914106,,-71.517703,030305,,,,DOUGLAS PIKE OPP HAMPTON INN,0,
41.832696,,-71.446591,017780,,,,CHALKSTONE OPP LAWN,0,
41.915765,,-71.519108,030300,,,,DOUGLAS PIKE FS WASHINGTON HWY,0,
41.751645,,-71.451527,008780,,,,PONTIAC NS SOCKANOSSET CROSS,0,
41.70312,,-71.475256,005610,,,,TOLLGATE AT 330 TOLLGATE,0,
41.77294,,-71.469168,010250,,,,OAKLAWN AT 101 OAKLAWN,0,
41.810902,,-71.461998,055285,,,,PLAINFIELD OPP NEUTACONKANUT REC CTR,0,
41.812829,,-71.457673,014205,,,,PLAINFIELD OPP MERINO,0,
41.704925,,-71.453491,005615,,,,POST OPP CREST,0,
41.42984,,-71.47616,000155,,,,S PIER NS LAKEWOOD,0,
41.840176,,-71.484537,018690,,,,GEORGE WATERMAN OPP SHERIDAN,0,
41.42755,,-71.471847,000150,,,,S PIER OPP NARRAGANSETT MIDDLE SCHOOL,0,
41.839172,,-71.399825,018695,,,,HOPE NS OBSERVATORY,0,
41.888859,,-71.350611,056335,,,,CENTRAL FS CHASE,0,
41.440996,,-71.494115,000395,,,,MAIN FS CLEVELAND,0,
41.440837,,-71.49579,000390,,,,MAIN FS COLUMBIA,0,
41.822903,,-71.417834,015825,,,,SABIN OPP EMPIRE,0,
41.762368,,-71.42518,009535,,,,ELMWOOD NS WELLINGTON,0,
41.700527,,-71.378615,005295,,,,SAMUEL GORTON AT 407 SAMUEL GORTON,0,
41.758632,,-71.35543,009240,,,,CRESCENT VIEW FS BEACON PARK,0,
41.372687,,-71.495313,057200,,,,SAND HILL COVE NS STANTON,0,
41.758798,,-71.42437,009245,,,,ELMWOOD NS SECOND,0,
41.848016,,-71.45623,027125,,,,SMITH OPP CAPITAL VIEW,0,
41.880355,,-71.475602,055530,,,,DOUGLAS PIKE AT 151 DOUGLAS PIKE,0,
41.820285,,-71.348848,014945,,,,COMMERCIAL WAY AT 95 COMMERCIAL WAY,0,
41.828925,,-71.399525,060040,,,,BROOK NS MEETING,0,
41.883826,,-71.480733,055535,,,,DOUGLAS PIKE OPP RAY,0,
41.702768,,-71.4747,005505,,,,TOLLGATE FS CRAIG,0,
41.453452,,-71.442568,070230,,,,BOSTON NECK NS MIDDLEBRIDGE,0,
41.816709,,-71.379797,014660,,,,WARREN NS SICTH,0,
41.702611,,-71.398785,005500,,,,OAKLAND BEACH OPP VICTORY,0,
41.433942,,-71.458111,070235,,,,NARRAGANSETT FS BOSTON NECK,0,
41.814759,,-71.414069,014441,,,,POINT BETWEEN BEACON & PLAIN,0,
41.700132,,-71.398897,005275,,,,OAKLAND BEACH NS INDIANA,0,
41.813987,,-71.35796,014330,,,,PAWTUCKET NS GROSVENOR,0,
41.700242,,-71.443073,005270,,,,WEST SHORE AT 3388 WEST SHORE,0,
41.835058,,-71.570322,018320,,,,HARTFORD OPP RIDGEWOOD,0,
41.789245,,-71.429915,011490,,,,RESERVOIR NS ROGER WILLIAMS,0,
41.819496,,-71.465607,015135,,,,HARTFORD NS SPRINGFIELD,0,
41.78918,,-71.504541,011495,,,,PLAINFIELD NS SIMMONSVILLE,0,
41.83427,,-71.361073,018325,,,,ROGER WILLIAMS NS N BROADWAY,0,
41.816749,,-71.429657,014685,,,,WESTMINSTER NS HAMMOND,0,
41.599779,,-71.454724,003170,,,,POST AT 7260 POST,0,
41.78641,,-71.419669,011255,,,,ELMWOOD AT ROGER WILLIAMS PARK ENTRANCE,0,
41.74936,,-71.319331,008590,,,,COUNTY NS FEDERAL,0,
41.785939,,-71.41963,011250,,,,ELMWOOD AT ROGER WILLIAMS PARK,0,
41.381108,,-71.829808,000020,,,,WESTERLY RAILROAD STATION,0,
41.760364,,-71.389483,009335,,,,NARRAGANSETT PKWAY NS BAYSIDE,0,
41.82569,,-71.448544,027235,,,,MT PLEASANT OPP MONTROSE,0,
41.6779,,-71.588267,004275,,,,NOOSENECK OPP WISTERIA,0,
41.381038,,-71.82572,000025,,,,HIGH FS GROVE,0,
41.669111,,-71.448835,027230,,,,POST NS HESPER,0,
41.760089,,-71.404624,009330,,,,WARWICK NS POST,0,
41.744088,,-71.314383,008205,,,,COUNTY OPP 361 COUNTY RD,0,
41.889748,,-71.354134,030200,,,,NEWPORT NS BUCKLIN,0,
41.742842,,-71.312185,008200,,,,COUNTY OPP HILLTOP,0,
41.751983,,-71.321692,008750,,,,COUNTY AT 509 COUNTY RD,0,
41.797319,,-71.359184,070835,,,,WAMPANOAG TRL OPP BUCK THORNE,0,
41.860797,,-71.35138,070345,,,,BEVERAGE HILL OPP LANGDON,0,
41.796644,,-71.357025,070830,,,,WAMPANOAG TRL OPP GARDEN DR,0,
41.860748,,-71.353221,070340,,,,BEVERAGE HILL OPP 650 BEVERAGE HILL,0,
41.821525,,-71.421772,015625,,,,BROADWAY FS BRADFORD,0,
41.926602,,-71.417356,070455,,,,MENDON OPP HUNT,0,
41.761503,,-71.321775,009625,,,,WAMPANOAG TRL AT POLE 23,0,
41.438122,,-71.502026,057115,,,,HIGH OPP 50 HIGH,0,
41.833181,,-71.463384,056630_merged_950044,,,,CHALKSTONE OPP 1644 CHALKSTONE,0,
42.00649,,-71.500861,050360,,,,CUMBERLAND NS LOCUST,0,
41.778337,,-71.467164,010750,,,,CRANSTON NS UXBRIDGE,0,
41.818588,,-71.419261,015000,,,,WESTMINSTER NS SVC RD 7,0,
41.834781,,-71.348302,018030,,,,PAWTUCKET NS GREENWOOD,0,
42.007908,,-71.502568,050365,,,,CUMBERLAND NS CLINTON,0,
41.890122,,-71.344859,023715,,,,CENTRAL OPP FARNUM,0,
41.795452,,-71.483732,012075,,,,PLAINFIELD OPP MILL,0,
41.79591,,-71.411875,012070,,,,EARLY STREET,0,
41.707827,,-71.412647,005870,,,,SANDY LANE AT ARMY RESERVE,0,
41.768368,,-71.456161,009910,,,,RESERVOIR FS COULTERS,0,
41.707764,,-71.412629,005875,,,,SANDY LANE OPP ARMY RESERVE,0,
41.519275,,-71.309746,002175,,,,CODDINGTON AT RIPTA GARAGE,0,
41.783949,,-71.437484,011070,,,,RESERVOIR NS BURNSIDE,0,
41.815766,,-71.437746,014535,,,,WESTMINSTER MIDBLOCK RT 10,0,
41.784095,,-71.418774,011075,,,,ELMWOOD OPP CARLISLE,0,
41.799857,,-71.446954,012670,,,,CRANSTON OPP BIRCH,0,
41.778997,,-71.420499,010810,,,,ELMWOOD FS SAWYER,0,
41.637661,,-71.468383,003610,,,,POST FS 5804 POST,0,
41.77897,,-71.400704,010815,,,,BROAD OPP GRAND,0,
41.712949,,-71.429346,006285,,,,STRAWBERRY FIELD AT 333 STRAWBERRY FIELD,0,
41.63559,,-71.46826,003615,,,,POST NS FRANKLIN,0,
41.765972,,-71.390992,009755,,,,BROAD FS TUCKER,0,
41.888235,,-71.387343,023660,,,,BROAD OPP SACRED HEART,0,
41.499648,,-71.376341,057575,,,,JAMESTOWN HOUSING,0,
41.887,,-71.447213,023665,,,,TWIN RIVER CASINO,0,
41.740139,,-71.43266,008110,,,,POST FS DELAWARE,0,
41.822965,,-71.392098,015950,,,,IVES NS WILLIAMS,0,
41.684489,,-71.520432,004470,,,,COWESETT NS ASHTON,0,
41.835545,,-71.478231,018140,,,,GREENVILLE OPP 150 GREENVILLE,0,
41.685069,,-71.523411,004475,,,,MAIN FS COWESETT,0,
41.822981,,-71.373081,015955,,,,WATERMAN FS JAMES,0,
41.873001,,-71.407059,022280,,,,MINERAL SPRING OPP 545 MINERAL SPRING,0,
41.806766,,-71.447699,013415,,,,UNION NS WEBSTER,0,
41.872948,,-71.407017,022285,,,,MINERAL SPRING AT 560 MINERAL SPRING,0,
41.713389,,-71.399093,059975,,,,WARWICK AT KNIGHTS OF COLUMBUS,0,
41.483402,,-71.553139,059750,,,,KINGSTOWN AT MOBIL GAS STATION,0,
41.882515,,-71.580512,022825,,,,PUTNAM PIKE OPP WINDY HILL,0,
41.620094,,-71.458086,003430,,,,POST AT KINGSTOWN MOTEL,0,
41.875109,,-71.386687,022535,,,,EAST AVE EXT FS GEORGE,0,
41.878077,,-71.351962,022820,,,,ARMISTICE NS MALVERN,0,
41.418393,,-71.480017,059755,,,,POINT JUDITH AT 290 POINT JUDITH RD,0,
41.845182,,-71.391926,058060,,,,ELMGROVE OPP 311 ELMGROVE,0,
41.81972,,-71.371724,015310,,,,TAUNTON FS JOHN,0,
41.842657,,-71.356757,019100,,,,WILSON NS GREENWOOD,0,
41.790766,,-71.453278,011670,,,,CRANSTON NS STANDISH,0,
41.84217,,-71.427539,019105,,,,434 DOUGLAS AVE,0,
41.711036,,-71.381045,059970,,,,WEST SHORE AT 1353 WEST SHORE,0,
41.79775,,-71.4578,012410,,,,DYER AT 565 DYER,0,
41.833889,,-71.561031,018145,,,,HARTFORD AT 2525 HARTFORD,0,
41.797434,,-71.448587,012415,,,,CRANSTON FS DOVER,0,
41.74628,,-71.399377,008375,,,,NARRAGANSETT PKWAY OPP KENDELL,0,
41.746093,,-71.399959,008370,,,,NARRAGANSETT PKWAY NS KENDALL,0,
41.80784,,-71.407176,058175,,,,EDDY FS EUDORA,0,
41.748647,,-71.478429,008575,,,,OAKLAWN NS WEAVER,0,
41.748172,,-71.404853,008570,,,,WARWICK AT 1015 WARWICK AVE,0,
41.701861,,-71.454479,005395,,,,POST FS KENT,0,
41.885099,,-71.376176,023485,,,,BROADWAY FS LAUREL,0,
41.823765,,-71.392363,058910,,,,IVES NS POWER,0,
41.720934,,-71.529899,007000,,,,MAIN OPP 780 MAIN,0,
41.823303,,-71.398687,058915,,,,BROOK FS POWER,0,
41.887451,,-71.354047,023480,,,,NEWPORT NS CENTRAL,0,
41.652498,,-71.456194,003720,,,,MAIN NS SIXTH,0,
41.832747,,-71.601287,017705,,,,DANIELSON PIKE MIDBLOCK SPRINGBROOK RD,0,
41.630135,,-71.245619,003545,,,,BOYDS LANE OPP OLD BOYDS,0,
41.482333,,-71.43666,058595,,,,BOSTON NECK OPP 1024 BOSTON NECK,0,
41.79729,,-71.478887,012355,,,,PLAINFIELD OPP SCHOOL,0,
41.8772,,-71.37626,022750,,,,WALCOTT FS MAYNARD,0,
41.520791,,-71.294159,002230,,,,VALLEY OPP CHESTNUT HILL,0,
41.696006,,-71.547673,005015,,,,WASHINGTON NS LAUREL,0,
41.716901,,-71.447028,006755,,,,JEFFERSON BLVD AT BAKERY OUTLET,0,
41.521651,,-71.298915,002235,,,,W MAIN NS OAKWOOD,0,
41.575695,,-71.271663,002890,,,,W MAIN OPP SCOTTY DR,0,
41.89273,,-71.371491,023935,,,,BENEFIT NS BROADWAY,0,
41.892642,,-71.363598,023930,,,,BENEFIT NS MENDON,0,
41.804305,,-71.458218,013180,,,,DYER OPP MICA,0,
41.707944,,-71.522589,005865,,,,MAIN AT CVS PHARMACY,0,
41.829387,,-71.534848,017700,,,,HARTFORD AT 265 HARTFORD,0,
41.795443,,-71.452884,012095,,,,CHESTNUT HILL FS LAUREL HILL,0,
41.795236,,-71.424775,012090,,,,ELMWOOD OPP LENOX,0,
41.841736,,-71.435542,019035,,,,EATON OPP ROSLYN,0,
41.842341,,-71.421437,019030,,,,ADMIRAL NS CLARKSON,0,
42.007385,,-71.504596,050105,,,,CLINTON AT KENNEDY MANOR,0,
41.957761,,-71.656284,058350,,,,CENTRAL AT 520 CENTRAL,0,
41.724855,,-71.439835,007170,,,,POST AT RADISSON,0,
41.736627,,-71.28672,007910,,,,MAIN ST AT SAMSONITE,0,
41.736385,,-71.407941,007915,,,,WARWICK NS SQUANTUM,0,
41.77525,,-71.422042,010430,,,,ELMWOOD MIDBLOCK 1306 ELMWOOD,0,
41.794744,,-71.424544,072260,,,,ELMWOOD AT 635 ELMWOOD (FURNACE & DUCT SUPPLY CO.),0,
41.490876,,-71.539261,059400,,,,PLAINS ROAD LOT,0,
41.489133,,-71.537089,059401,,,,WEST ALUMNI FS PLAINS RD,0,
41.541306,,-71.263527,002525,,,,E MAIN NS WOODLAND,0,
41.719898,,-71.403183,006895,,,,WARWICK AT FRIENDLYS,0,
41.540951,,-71.291684,002520,,,,W MAIN NS SQUANTUM,0,
41.731164,,-71.282789,007595,,,,MAIN NS MILLER,0,
41.500993,,-71.433797,001615,,,,BOSTON NECK NS RIVERDELL,0,
41.500947,,-71.433596,001610,,,,BOSTON NECK OPP RIVERDELL,0,
41.867401,,-71.390231,021635,,,,PAWTUCKET NS WALDO,0,
41.752245,,-71.41634,008805,,,,POST FS FAIRFAX,0,
41.96673,,-71.678861,025085,,,,CHAPEL FS MAIN ST,0,
41.733466,,-71.405847,007750,,,,WEST SHORE AT 27 WEST SHORE,0,
41.796928,,-71.479772,012320,,,,PLAINFIELD OPP FLETCHER,0,
41.823897,,-71.374486,016170,,,,WATERMAN OPP VINE,0,
41.846827,,-71.429811,019635,,,,DOUGLAS FS CORINA,0,
41.860269,,-71.354415,059090,,,,NEWPORT AT FRIENDLYS,0,
41.823759,,-71.429522,016175,,,,ATWELLS NS SUTTON,0,
41.796985,,-71.398597,012325,,,,ALLENS FS 642 ALLENS,0,
41.865502,,-71.387351,050610,,,,EAST AVE OPP MANNING,0,
41.491325,,-71.313491,001365,,,,MARLBOROUGH NS FAREWELL,0,
41.806205,,-71.341349,013230,,,,HIGHLAND NS CATAMORE,0,
41.805508,,-71.37324,013235,,,,S BROADWAY OPP LEE,0,
41.488527,,-71.526591,059535,,,,EAST ALUMNI NS GREENHOUSE,0,
41.728227,,-71.390904,007350,,,,WEST SHORE NS LINBROOK,0,
41.488481,,-71.52513,059530,,,,EAST ALUMNI FS UPPER COLLEGE,0,
41.98602,,-71.522391,025405,,,,PROVIDENCE NS RT 146A,0,
41.873533,,-71.403957,022335,,,,MINERAL SPRING OPP LORRAINE,0,
41.860827,,-71.465257,021125,,,,MINERAL SPRING OPP MARILYN,0,
41.95712,,-71.70219,024972,,,,BRIDGEWAY NS SAYLES,0,
41.861043,,-71.464644,021120,,,,MINERAL SPRING OPP 1860 MINERAL SPRING,0,
41.717416,,-71.447132,006750,,,,JEFFERSON BLVD OPP THRIFT STORE,0,
41.868302,,-71.434107,021705,,,,MINERAL SPRING AT 1243 MINERAL SPRING,0,
42.000101,,-71.513985,025885,,,,BERNON OPP ALLEN,0,
41.713526,,-71.4462,006405,,,,POST NS GREENE,0,
41.863,,-71.399278,021250,,,,HOPE ARTISTE VILLAGE,0,
41.823968,,-71.40739,016310,,,,S WATER FS CRAWFORD,0,
41.850485,,-71.386864,019815,,,,BLACKSTONE AT POLE 105,0,
41.818354,,-71.457531,014985,,,,HARTFORD NS IDA,0,
41.915921,,-71.404687,024570,,,,MENDON NS BROAD,0,
41.848629,,-71.387392,019810,,,,BLACKSTONE FS HARTFORD,0,
41.518598,,-71.30307,002145,,,,CODDINGTON NS NIAGRA,0,
41.984681,,-71.519521,030465,,,,RT 146A OPP WHITE PARKWAY,0,
41.529655,,-71.294937,002410,,,,W MAIN OPP 999 W MAIN,0,
41.519375,,-71.311716,002140,,,,CODDINGTON HWAY OPP HARBOR BASE INN,0,
41.530666,,-71.293986,002415,,,,W MAIN NS FOREST,0,
41.983509,,-71.516838,030460,,,,RT 146A FS PARK AVE,0,
41.50619,,-71.302662,001760,,,,ADMIRAL KALBUS NS ROWLAND,0,
41.819091,,-71.355922,059240,,,,PAWTUCKET AT E PROVIDENCE HIGH,0,
41.80218,,-71.400865,013125,,,,ALLENS NS LEHIGH,0,
41.841788,,-71.421006,018970,,,,ADMIRAL FS CHAD BROWN,0,
41.804054,,-71.451888,013120,,,,LAUREL HILL NS WAKEFIELD,0,
41.830547,,-71.627772,017315,,,,DANIELSON PIKE OPP 493 DANIELSON PIKE,0,
41.558881,,-71.518094,050775,,,,RT 2 NS DRYBRIDGE,0,
41.820979,,-71.362275,015565,,,,TAUNTON OPP GOLDSMITH,0,
41.682314,,-71.568823,050800,,,,S MAIN OPP HOPKINS HILL,0,
41.536083,,-71.543068,050770,,,,RT 2 NS LIBERTY HILL OFFICE PARK,0,
41.709374,,-71.522654,050805,,,,MAIN OPP BRADLEY,0,
41.856789,,-71.482333,020720,,,,SMITH NS WOONASQUATUCKET,0,
41.732949,,-71.477142,007710,,,,OAKLAWN FS BATEMAN,0,
41.849607,,-71.439771,019920,,,,ADMIRAL NS CRANDALL,0,
41.857239,,-71.45424,020725,,,,SMITHFIELD OPP SALEM,0,
41.843745,,-71.42326,019250,,,,ADMIRAL NS DONELSON,0,
41.849999,,-71.419874,019925,,,,CHARLES NS BRANCH,0,
41.864217,,-71.393321,021380,,,,PAWTUCKET NS ANTHONY,0,
41.826401,,-71.391654,016770,,,,PITMAN BETWEEN GANO & IVES,0,
41.864033,,-71.412144,021385,,,,SMITHFIELD OPP PIAVE,0,
41.826555,,-71.41272,016775,,,,MEMORIAL NS EXCHANGE ST,0,
41.766002,,-71.472096,009765,,,,OAKLAWN AT 330 OAKLAWN,0,
41.8246,,-71.441245,016405,,,,ATWELLS AT 740 ATWELLS,0,
41.497967,,-71.436521,001545,,,,BOSTON NECK NS PETTAQUAMSCUTT LAKE,0,
41.49799,,-71.30734,001540,,,,BROADWAY NS FRIENDSHIP,0,
41.824733,,-71.411583,016400,,place_kepl_merged_950049,,KENNEDY PLAZA BERTH B,0,
41.507618,,-71.313161,001810,,,,ADM KALBFUS AT NEWPORT GRAND,0,
41.8312,,-71.54323,017420,,,,HARTFORD NS EARHART,0,
41.855083,,-71.438558,020470,,,,BRANCH AT 962 BRANCH,0,
41.854789,,-71.400234,020475,,,,N MAIN NS NINTH,0,
41.831154,,-71.399804,017425,,,,BROOK NS HOPE,0,
